Id,reviewId,country,ratingScore,productAsin,reviewTitle,reviewDescription
236,RYOKANJWDC7IE,United States,5,B09FXDLX95,Powerful,"This unit is powerful for all of your needs. Just remember this thing runs really hot!!! Make sure you use a good cooling system. Otherwise, you will have thermal throttling issues."
237,R3HLGV6QHASTLI,United States,5,B09FXDLX95,"Got with the 900d Optane SSD, killer deal, but better CPU","It's great, I'm using 13900k but wanted a better cpu for my 2nd PC, and it's great, especially for compute tasks and multi-threaded workloads. The raptor lake,  and forthcoming, will of course be better, but if you need the best Alder Lake CPU and can find a decent deal, it won't let you down. I'm able to cool it efficiently with a Noctua N-14 (single stack, single fan setup) and it works great."
238,R2D5R8OKUM44B7,United States,5,B09FXDLX95,Not necessary for everyone,"This isn't the processor for everyone, but it is very fast. The individual cores aren't significantly different from those in the 13th generation i7. But if you have a need for a lot of parallel processing then this may be the processor for you. I do software development, which it doesn't help 99% of the time, gaming, which it helps a little, and occasionally transcoding large amounts of video and music. During transcoding it helps a huge amount. I have over 300GB of FLAC audio files that I ripped from my CD collection, I never buy mp3s. I wanted to have that on my phone, but I didn't want to carry it at full rate because I can't tell the difference in the car, so I transcoded it. I had done that once before and it took more than a day on a five year old Ryzen 7. This machine took around 30 minutes. 30-40 times faster. At work the optics team, which uses ray tracing software to design optical telescopes and laser focusing lenses, uses i9s in preference to Xeons. The Xeons might be faster under some circumstances, but the machines are hugely expensive, so the i9s are much better for price performance. Would I buy it again? I'd probably buy the 13th generation, but if I had any sense I'd just get the 13th gen i7."
239,RY8CV0P4RYU6P,United States,5,B09FXDLX95,Very Good product,Working very good. Thanks
240,RPHLNPJYH4PJ0,United States,5,B09FXDLX95,Powerfu and Fast,"many cores, able to run multiple virtual machines with unnoticeable slowdown to other functions. Stays at 1-3% when playing games paired with a  3070. May upgrade to 13th gen later, but i really can't complain in terms of performance. Only have a dualfan/dual heatsink cpu cooler and it stays below 60 celsius at all times. Rests at about 30."
241,R62PEA6UEGWAJ,United States,5,B09FXDLX95,"The processor also runs surprisingly cool, even under heavy load.","I recently got my hands on the Intel Core i9-12900K Desktop Processor, and I have to say, I am blown away by its performance. This processor is an absolute powerhouse, with 16 cores (8P+8E) and speeds of up to 5.2 GHz. It's also unlocked, which means I can push its limits even further if I want to.Installing the processor was easy enough, although I did have to make sure my motherboard was compatible with the LGA1700 socket and 600 series chipset. Once I had everything set up, I fired up my favorite games and applications to see how the processor would perform.The results were nothing short of impressive. The i9-12900K chewed through every task I threw at it with ease, from demanding video editing software to the latest AAA games. I was able to multitask without any lag or slowdowns, and my system felt incredibly responsive and snappy.The processor also runs surprisingly cool, even under heavy load. I did notice a slight increase in power consumption compared to my old processor, but it's a small price to pay for the sheer performance boost.Overall, I am extremely satisfied with the Intel Core i9-12900K Desktop Processor. If you're a power user or a gamer who demands the best performance, this processor is definitely worth considering. It's not cheap, but in my opinion, it's worth every penny for the sheer power and speed it delivers."
242,R16AOFZAY54PX3,United States,5,B09FXDLX95,Great CPU,This CPU is power hungry under load but in games the CPU is fast. This also works fine for workstation workloads but this shines in gaming for sure. Also if you have the cooling this CPU can be clocked even higher for better performance. But for this you will need a decent CPU cooler.
243,R2XEI24GGGO30G,United States,5,B09FXDLX95,Great product,Good quality
244,R29PK0CE8DLYLC,Canada,5,B09FXDLX95,great CPU but runs little hot,great CPU but it was running hot for me but still great product..
245,R3P6OZDXQWOVXS,United Kingdom,1,B09MDFH5HY,Waiting for refund,Still waiting for my refund after a faulty mother board ruined the cpu and possibly my gpu amson customer service is terrible have absolutely no understanding of technical stuff and couldn't care less that I'm sat here with no computer unable to make aliving and won't even compensate for the rest of the damage the faulty mother board has caused to my pc quick enough to take my money but every excuse under the sun not to give it bk
246,R1WH8AZBHFSUP6,United Kingdom,1,B09MDFH5HY,Stop working after 4 months,"I have bought this item, for the first 4 months was working without any issues, but then suddenly stopped. I have checked all other parts and I`m sure that is the part is faulty. I have contacted the seller, but no response at all. Amazon also did not support in this case."
247,R1GFXY3SB30JJV,Italy,1,B09MDFH5HY,SCATTOLA ROTTA E SENZA IL PROCESSORE,SENZA PROCESSORE
248,R3R5G0PGO581Y0,Australia,1,B09MDFH5HY,Used CPU,"Received this today, cpu was pre used and rattling around in the box in a sandwich bag. Thermal paste smeared around the cooler and cpu."
249,R1VRQ9CQWRW4AN,Italy,1,B09MDFH5HY,scatoli aperti,"tutti gli scatoli sono arrivati aperti, il pc non parte"
250,R3HG6EORTCQWXN,Italy,1,B09MDFH5HY,Descrizione del prodotto fuorviante NOn è 12400 !,"SI tratta del processore 12400f la descrizione del prodotto per ben due volte cita 12400 anche nel codicePratica che a mio parere è particolarmente fuorviante, e dubito sia in buonafede"
251,R262GNIYMGLXYY,Italy,1,B09MDFH5HY,Nel titolo del prodotto c'è scritto i512400 ma in realtà è un i5 12400f,"Come sopra nel titolo del prodotto c'è scritto i512400 ma in realtà è un i5 12400f, quindi alla fine ho dovuto fare il reso in quanto non ho una scheda video separata."
252,R38IFCJFLB1MG0,Italy,1,B09MDFH5HY,Arrivato in tempo anche se scatola non perfetta,"Speditomi dopo 1 settimana dall'ordine, scatola CPU non perfetta, ventola rotta e il venditore non si fa nemmeno sentire. Non consiglio di correre il rischio, se si rompe qualcosa vi ignora"
253,R1AWT5DX1ATP8I,United Kingdom,1,B09MDFH5HY,not working,bought this nearly a month ago for my brother's new machine to surprise him as a combined birthday and christmas gift but it will not turn on and the celeron cpu i bought off ebay works fine sadly so i can only guess now that it is a problem with the cpu.
254,RI7PFPNZ5KOGP,Italy,1,B09MDFH5HY,Truffato,Dopo un mese e 10 giorni la CPU ha smesso di funzionare e non posso neanche fare il reso perché passati 30 giorni dall'acquisto non si può più fare il reso.Scandaloso ho dovuto riacquistare la CPU per rimettere a posto il pc.Società poco seria
255,R11G0AHVOCYFAE,Belgium,5,B09MDGKQLY,Parfait,Fait bien le travail pourquoi il a été programmé
256,R38M9KROY8RHB1,Italy,5,B09MDGKQLY,Ottimo prodotto (ricordatevi che serve una scheda video)!,"Intel da sempre offre prodotti di elevata qualità e questo i3 ne è un'ulteriore dimostrazione! Svolge il proprio lavoro egregiamente. Ottimo rapporto qualità/prezzo.Nella confezione è presente il dissipatore con ventola e lo sticker ""Core i3"". Come per tutti i processori Intel ""F"" necessità di essere accompagnato da una scheda video dedicata!"
257,R1F8JMYHQSTHGA,France,5,B09MDGKQLY,qualité au top,Super processeur autant pour le gaming que le reste! couplé a une rx 6750xt c'est au top tous les jeux tourne a fond il a une super cadence et ne chauffe pas de trop avec un bon ventirad acheter a part .possibilité de l'oc en BCLK mais pas tenté j'en suis déjà très satisfait.
258,R2SRBXOB2JP34S,Germany,5,B09MDGKQLY,Einfach nur Gut,Hält was Beschrieben ist
259,R2IGDLWBGA1QRY,France,5,B09MDGKQLY,Parfait pour du gaming mid-range,"Le processeur Intel Core i3-12100F est idéal pour du gaming midrange en raison de son excellent rapport performances/prix. Avec ses quatre cœurs et huit threads, il offre une bonne puissance de traitement pour exécuter les jeux modernes sans problème. De plus, sa fréquence de base élevée et sa prise en charge de la mémoire DDR4 jusqu'à 3200 MHz contribuent à des performances fluides dans la plupart des jeux. En combinant ce processeur avec une carte graphique de milieu de gamme, vous pouvez obtenir une expérience de jeu très satisfaisante sans avoir à dépenser une fortune sur le matériel."
260,R3Q1DO97NK622C,Italy,5,B09MDGKQLY,Buon compromesso sia per qualità e prezzo.,"Il processore Intel Core i3-12100F è una scelta interessante per chi cerca prestazioni solide senza spendere troppo. Ecco alcuni dettagli sulla CPU:Prestazioni: Il Core i3-12100F è un chip quad-core che può gestire i giochi se abbinato a una GPU dedicata. È più adatto per attività come la navigazione su internet, il lavoro, lo studio e le videochiamate. Nonostante sia una soluzione economica, offre prestazioni affidabili.Efficienza energetica: Questo processore è progettato per offrire un buon equilibrio tra potenza e consumo energetico. Anche alzando i limiti, si vedranno miglioramenti modesti ma notevoli nelle prestazioni, senza compromettere l’efficienza energeticaPrezzo accessibile: Con un costo di circa 100-110 euro, l’i3-12100F rappresenta un’opzione conveniente per chi desidera giocare in Full HD senza esaurire il budget.In sintesi, se state cercando un processore economico ma capace, l’Intel Core i3-12100F potrebbe essere la scelta giusta."
261,R3DDBFYXZ4CXV4,Italy,5,B09MDGKQLY,Perfetto,"Ottimo sotto i punti di vista, un entry level perfetto per il mondo del gaming dopo un anno di utilizzo non mi ha dato alcuno problema"
262,R2FS0BJYV3UYKV,France,5,B09MDGKQLY,"bonne petite cpu,","mtn un peu vieux , mais bien pour systeme debutant"
263,R1IJXNHYDRBEHV,Brazil,5,B09MDGKQLY,Bom,Bom
264,R30OM7SEOMFHNZ,Italy,5,B09MDGKQLY,Mostriciattolo,"Questo baby mostro è pazzesco per il costo..scalda pochissimo e scheggia da fare paura.Lo uso in qualunque ambito, anche games, non da mai segni di cedimento.In questa fascia di prezzo non esiste CPU migliore, la consiglio."
265,R1PRS76G3MZ70I,France,4,B09MDFH5HY,Bon rapport qualité prix,"Niveau chauffe on est pas mal, pour les performances également."
266,RWU2XWF15XM9A,Spain,4,B09MDFH5HY,buen precio,"lo pille muy barato pero no se ya si hice una buena eleccion, con una 3060 de 12 gb, todavia tengo problemas al renderizar videos, creo que recomendaria un esfuerzo por el i7 12 generacion, mas potencia este i5 lo veo corto"
267,R2NBNWE4DY67C0,France,4,B09MDFH5HY,I5 12400F,J'ai créé un nouveau PC avec ce processeur qui me convient bien pour mon utilisation et je l'ai acheté a un prix raisonnable.
268,R1OYGDFOYG16HR,Germany,4,B09MDFH5HY,Gute mid range CPU,Habe meinen Rechner mit dem i512400f nun seit knapp 2 Jahren und läuft super. Benutze es für leichtes Gaming und Studium. Keine Probleme bisher.
269,R9XMOM84PFEAY,France,4,B09MDFH5HY,Correct,"Reçu dans un emballage endommagé, mais sinon ça marche très bien"
270,R3P3ANV46QZFFK,Italy,4,B09MDFH5HY,computer,il prodotto è arrivato nei tempi descritti e sono rimasto soddisfatto
271,R1IKELJSLSZ6FX,France,4,B09MDFH5HY,Une simple enveloppe à bulle pour emballage.,"Ayant commandé ce CPU en occasion avec une remise de 12€ sur le prix du neuf, j’ai reçu le processeur dans une simple enveloppe à bulles sans boîte, ni ventirad, ni pâte thermique…Rien n’étais précisé au moment de la commande.Heureusement le CPU Intel bénéficie d’un rapport prix/performance très intéressant.Tout fonctionne avec l’achat d’un ventirad en plus qui vient grossir la facture…dommage."
272,R21K3ZH53SME8X,Italy,4,B09MDFH5HY,Intel Core i5-12400F - Processore desktop di 12° generazione,"Buon processore anche per il gaming, non scalda eccessivamente e ha delle buone prestazioni! Il costo è adeguato alla tipologia di prodotto che stiamo acquistando, ha una qualità medio-alta quindi ci sta tutto.Consegnato con la sua scatola originale e nei tempi previsti da Amazon!"
273,RXDTXVV6CFYM,Belgium,4,B09MDFH5HY,Very good 6 core,"I love this cpu and its price tag. It can handle the newest games well and works quite well for graphic design applications. The only issue I have with this is your ram is locked to a maximum of 3200mhz. If you want to get it higher, consider a 12400KF"
274,R26RHBK8T521SB,France,4,B09MDFH5HY,bon rapport qualité prix,passer d'un I5 des premières générations à celui ci se ressent
275,RBSXQ7QZD3YXE,Italy,4,B09MDFH5HY,Prodotto ok,"Facile installazione, prodotto conforme alla descrizione."
276,R3DRN0O1B2C7CL,Italy,4,B09MDFH5HY,Molto buono,"Per il 2023 questo articolo è ancora nella fascia medio-alta e lo sarà ancora per un po’ di anni.Molto buono sia da utilizzare per un pc da lavoro che da gioco, visto che su molti giochi i requisiti minimi sono un i3 o i5 di qualche generazione più vecchiase è il primo pc che vi fate: VE LO CONSIGLIO!Se comunque volete un pc con buone prestazioni e non siete fanatici del “no voglio il massimo anche se non serve per forza” (i7/i9): VE LO CONSIGLIO!Poi sta a voi decidere, perché il tutto cambia in base a quello che vi serve ed a quello che volete.Vi faccio un esempio, io ho speso un po’ di più per la RAM e ne ho prese 2x16 per un totale di 32, quando per adesso 16 gb bastano e basteranno anche per qualche altro anno.Quindi potevo spendere un po’ di meno ed avere ugualmente quello che mi serviva.Per questo se dovete valutare questo articolo, io ve lo consiglio perché non sarà il top del top ma per adesso basta ed avanza e sarà così fino al 2025 almeno."
277,R2JGKC0GH6NWVW,France,4,B09MDFH5HY,Ne fonctionne plus comme elle le devrais !!!,"Meme chose que pour la CM et les barettes mémoire !!! - > https://www.amazon.fr/dp/B09MDFH5HY?psc=1&ref=ppx_yo2ov_dt_b_product_details - > https://www.amazon.fr/dp/B09P3TTXPT?psc=1&ref=ppx_pop_dt_b_product_details.Le test de la CM+PROC+MEMOIRE impossible à faire avec un tourne vis normal, du moins la CG ( une 1650 super ASUS OC ) qui donnais signal de vie grâce à sa diode ainsi que le port Ethernet qui fonctionnais gaiement m'indiquais que le courant passais. La CG ne tournais pas cependant."
278,R1MWH4QCNV7WOW,Brazil,4,B09MDFH5HY,bom,"1 dia de atrasado mas veio tudo certinho, caixa um pouco danificada como amassados e desgaste mas nada que afetou o produto."
279,R9SSQH71JZF1U,Brazil,4,B09MDFH5HY,Produto de excelente qualidade!,"Produto de qualidade, chegou dentro do prazo, o que não gostei foi que entregaram a terceiros e tive que ficar procurando a mercadoria, pois a pessoa que recebeu não se manifestou. Recomendável que entregue somente a pessoa que realizou a compra ou nome autorizado para recebimento. No mais, estou sob avaliação do produto, foi instalado recente no PC."
280,R327Q3FW022TDN,United Kingdom,4,B09MDFH5HY,The cpu is 10/10 for the money BUT!!,The Cpu is 10/10 for the money. The stock cooler is a problem getting loud at normal temps 55-70.It sounds like an engine
281,R1AG4M2WAVFPLP,France,4,B09MDFH5HY,prix performance,ras
282,RSGMTKTJW5O16,France,4,B09MDFH5HY,Ventirad enoorme,"Proc okVentirad très large, heureusement que je n'ai pas prévus d'utiliser mes 4 slot DDR4...Un peu bruyant en cas de sollicitation, mais c'est tout à fait normal pour un refroidissement air"
283,R3V4GKCDI1FT3W,Italy,4,B09MDFH5HY,Miglior processore qualità prezzo,"Ottimo per il gaming, ma il dissipatore fornito è scrauso con picchi di 85 °C"
284,RJE9UXB88M5MT,Germany,4,B09MDFH5HY,Supa cpu,Ist sehr gut zum zocken und preis auch sehr gut
285,RXJKZ34S3BOLG,United Kingdom,4,B09MDJDSGH,Works great,Costs a lot and I do not recommend to anyone with a tight budget like £900 if you have a tight budget I suggest the ryzen 5 5600x but overall the cpu is great and it works perfectly fine with any game
286,RND03WOUF2AB,Italy,4,B09MDJDSGH,tutto ok,ottimo prodotto silenziosissimo
287,R3EPXZX45DKA8X,Japan,4,B09MDJDSGH,１５年くらいぶりのインテル,インテルはスロット１以来になる。同価格帯ならAMDだと今でも思っている。ただCPUソケットがAM5に変わり慌ててAM4のMBを探したがどれも高いこと高いこと。またギガバイト社の上位のMBは米国からの輸入品しかないときた。そこで同社のMBを検索するとZ690でDDR4対応のMBが普通にほぼ半額だった。ならばAMDの5900Xと同程度と思い本製品の購入に至る。「CPUが反る」等の書き込みが多いので「例のアレ」を同時購入した。良い製品かどうかは組んでみなければわからない。楽しみにしている。
288,R23CWFHKETC4IB,Spain,4,B09MDJDSGH,"Casi perfecto, solo por el precio.","Casi perfecto, solo por el precio."
289,R3Q2XXDZ6WW7W9,India,3,B09MDGKQLY,Used or Unboxed product received,"Product is good but by looking at packaging anyone can judge that it is used. While checking warranty found that out of 3 year warranty, 6 months is already passed."
290,R1WX919YTXN600,France,3,B09MDGKQLY,Carton très abîmé,Mais rien n’est cassé par un heureux hasard
291,RN1TKA6S33N05,France,3,B09MDGKQLY,Livraison médiocre,"Livraison poivre, thermalpast et cooler mauvaise qualité."
292,R1DFF1KC9X2TD1,Turkey,3,B09MDGKQLY,Kutu içeriği eksik geldi,sadece işlemci gönderilmiş ne fanı var ne kutusu. Baloncuklara sarılmış bantlanmış ve gönderilmiş.
293,R1JFFLCRG3A2JY,France,3,B09MDGKQLY,bon processeur MAIS,il fait clairement le travail pour les petit et moyenne config personnellement je l'ai mis avec une 2060 j'ai de meilleur performance que le i5 10400f on voit clairement une amélioration par rapport au anciennes gen alors que c'est un i3 mais attention si vous utilisez le ventirad fournis avec changer la pate thermique sur le processeur mon processeur monté a 95 degrès  en jeu avec leur pate thermique qui était préapliquer une catastrophe j'ai du racheter de la pate thermique pour que ce soit stabilisé a 60 je ne sais pas si j'était malchanceux avec la pate mais surveiller vos température pour vérifier au cas ou
294,R2SUT6GBE21WLX,France,3,B09MDGKQLY,Ventirad inefficace,"Le processeur en lui même pas de soucis, hormis le fait que son contrôleur mémoires se limite à de la RAM 3200 max.Mais le ventirad est beaucoup  trop Light pour le jeu. Occt fait monter la température à 82 degrés en seulement 1min30, avec 25 degré ambiant,jai stoppé le test pas eu envie de l'emmener à un thermal throttling.Edit, j'enlève encore une étoile pour le ventirad 24 degré ambiant, sur les jeux , il flirte avec les 80 degrés lors des pleines charges. Et le bruit insupportable du ventilateur qui, en jeu, est direct très haut dans les tours pour ""descendre"" , péniblement, la températureJe commande un vrai ventirad....J'ai finalement pris un Cooler Master, le jour et la nuit.. Sinon il y a le snowman à 20/25e mais pas de kit 1700 dispo sur Amazon semble-t-il ."
295,R3408JQGS5B2KF,United Kingdom,3,B09MDGKQLY,"Stock cooler is worthless, and Amazon EU sent me an open box","As per the title, Intel's 12th gen lower tier stock cooler is pants. Don't waste your time installing it. Temps are high and it's constantly spinning up sounding like a light aircraft. Additionally if you are UK based and you buy from ""Amazon Global"" and need to return it for any reason, be prepared to have to pay the postage yourself and get reimbursed later. I think this is our fault (Brexit) but either way it's a massive faff"
296,R10Q99CIF34A88,France,3,B09MDGKQLY,Très bon produit mais quelques soucis,"Bon produit qualité-prix, assez facile à installer mais manque d'informations au sujet des différentes RAM, sur les fréquences. Il faut chercher en profondeur sur les sites de Intel et sur internet pour en conclure que des RAM assez courantes ne sont pas compatibles et que la technologie XMP n'est pas bien pris en charge par le processeur parce qu'il est ""non K"". Faire attention à bien choisir sa RAM en conséquence"
297,RYO7I5IHDM7OZ,United States,2,B09NMPD8V2,el procesador tiene muchos pantallazos azules,"tuve inconvenientes con este procesador al principio, deberían revisar bien a fondo este tema, llegó sin caja"
298,RQ6SSKJQDAFTV,United States,2,B09NMPD8V2,"Fine cpu, but the cooler it came with wasn't stock, and it didn't fit in the motherboard.","Good cpu, that runs well. Only issue is the cooler it came with was not stock, and it did not fit the in the motherboard like it was supposed to."
299,R18HJM7LTRFOII,Canada,2,B09NMPD8V2,Great cpu,"Dont get me wrong, this cpu is great for the price but i received a used cpu for regular price, wich wasn't advertised anywhere. I was expecting it to be brand new and the thermal paste had been used on the cpu roughly cleaned and no leftover, luckily i had some left from another build."
300,RZ5M62BHVOP4T,United States,1,B09NMPD8V2,Bought new came with thermal paste on the pins on back,I bought this product new but it came used. It has thermal paste on the front and on the back of the pins.I will be returning this and I'll just get it somewhere elseThe shipping was fine it's just obviously been used when it should have been brand new
301,R22S9P1IX9R76P,United States,1,B09NMPD8V2,Factory seal broken on CPU box [red flag?].,"Arrival inspection finds the CPU box factory seal broken. All else seems somewhat normal although the CPU position in the viewing window was such that part of the information was covered.  This is not normal. The cooler fan was not installed as the thermal paste was intact. This review is for protection purposes only. Should I find that the processor is non-operational, I will assume that some previous buyer returned the defective part for resale."
302,RZ7I58M1YG6U9,United States,1,B09NMPD8V2,Es un procesador USADO.,"Recibí el producto usado, cuando en el anuncio no se indicaba que era usado. Me siento decepcionado."
303,R2XVDGVL0F59VS,Mexico,1,B09NMPD8V2,Me llego sin procesador,"Cuidado a los que lo pidan por 2 mano, en mi caso no esperaba una linda caja ni nada pero que almenos tuviera el procesador"
304,RL7X8X5PWWQYD,United States,1,B09NMPD8V2,Bad cooler from intel,"The mounting system is bad, I did the diagonal push method but the last corner won't go in even with large amounts of force. The cooler is vital for gaming so now it underperforms in every scenerio."
305,R2M1XE9SUSLHB2,United States,1,B09NMPD8V2,Broken Fan,Fan came with a tear in it.
306,R11WBTKRN8KR4I,Japan,1,B09NMPD8V2,精密機器が簡易梱包で来ます,Amazon配達に成ってから 梱包が雑過ぎる箱ではなく　袋に入れて発送中身凹んで来ます精密機器 PCパーツも簡易梱包 何とかして欲しいここから購入は簡易梱包です注意下さい
307,R1DJSG9YIN2PLQ,Germany,1,B09NMPD8V2,Prozessor fehlt,"Leider war die Produktverpackung geöffnet und wieder zugeklebt, was mir schon verdächtig vorkam. Und tatsächlich war nur der Lüfter, aber nicht der Prozessor enthalten 😕😕"
308,R1PPHA15PLBYCX,United States,1,B09NMPD8V2,"Check for all the parts, as mine had some missing","Lovely cooler, looks efficient. It should have a backplate in the box for it. Unfortunately, it shipped without a backplate, and dealing with Intel support, they had me recount the same problem three times three different ways before telling me they were going to contact *management* to see *if* they could replace it, and told me I should consider RMA'ing it back through Amazon.  What the heck?  In other words, if I don't get an email by tomorrow afternoon from a call center manager I'm supposed to return the whole thing to Amazon and buy a different processor.  That's nuts!Update from customer service: The supervisor of the first two people called me back from a number that registered as a potential spam caller.  He said they don't send the backplate to their own cooler, except sometimes, it seems to be dependent on what box you have.  They operate on the expectation the mobo manufacturer sent the backplate.  However, he was sending it to *his* boss to see if they could send me the backplate to one of their own coolers.It was like talking to a Best Buy rep that's been instructed to sound knowledgeable when they aren't.Thankfully, it's only an 8$ part, but I certainly didn't give that money to Intel, and I'll be watching for higher performing AMD products in the future."
309,R6MLZWN8831DW,United States,1,B09NMPD8V2,What the heck?,"Purchased on 7/29. Received on 7/30.  I opened the intel box and it only contained a used stock cooler, no cpu.  Returned an hour and a half after receiving."
310,R31QQZ2EIW16CR,Japan,3,B09MDJDSGH,Amazon配達員へ　集合ポストに詰め込むのはやめてくれよ,CPUは箱入りだが、メモリは紙パックなんだよ、きちきちに詰めたらメモリのパッケージにダメージくるだろう！動作不良になったら責任とれるんかい！！！！　置き配指定してるんだからポストにむりやり詰め込まあうにエレベーターあるんだから部屋まで上がれよ！！！
311,R3NB1E1TDKEVXS,United Kingdom,3,B09MDJDSGH,Good processor with a bad cooler,Before buying keep in mind that you might need a good cooler. I bought Noctua D15 which is very good at cooling and it costs me more than €100. So add more €100 while thinking to buy any intel high end processors.The delivery was also late.
312,R2YV3V08T9YXQY,Italy,3,B09MDJDSGH,Aperto e danneggiato,"Posso sapere perché la scatola è stata aperta e danneggiata? L'ho comprato nuovo, ma sembra che hanno giocato a calcio con lui"
313,R1O8ZSCICV7TLY,France,3,B09MDJDSGH,l'emballage a été ouvert,"Le processeur et le ventilateur ont l'air neuf mais l'emballage a déjà été ouvert à la réception. Le scotch qui ferme l'emballage a l'air d'être ouvert plusieurs fois, suspectible d'être des processeurs vracs re-emballés. Sinon, le processeur n'a pas de problème pour l'instant"
314,R3KR5Z1C0N38EH,India,4,B09MDGKQLY,Good,Performance is good
315,R30TLET4GMZRB8,United Arab Emirates,4,B09MDGKQLY,Amazing,"Easy installation, runs smoothly, and overall amazing performance, package arrived nicely and all was a smooth process. One issue however is the thermal paste is already applied to the fan that is provided, for those who wish to instal their own fan, thermal paste should be ordered separately as it isn't provided in a syringe."
316,R2VR02M7QMJQPG,France,4,B09MDGKQLY,Bon produit mais son grand frere est mieux positionné au niveau prix,Bon produit pour du gaming mais j'aurais du me tourner vers son grand frère le i5 12400f qui est très proche au niveau prix ....
317,R3THHEKH2KNFLH,France,4,B09MDGKQLY,bien,bien
318,R2DTND0OHAS7KA,Italy,4,B09MDGKQLY,Ottimo processore,"Processore buonissimo, per 30 euro in più sinceramente avrei preso i5 poichè risulta leggermente migliore nel gaming. Ciò non vuol dire che non sia adatto per giocare perchè mi sto trovando tutt'ora benissimo"
319,R1F1LH0RRPIK10,Germany,4,B09MDGKQLY,Sehr gutes Preisleistungsverhältnis,"Das einzige was mir nicht gefallen hat is der Versand. Die Verpackung war offen, verbeult/ beschädigt. Aber die Cpu ist top und dem Kühler ist nichts passiert."
320,R195E8VC1L69G3,France,4,B09MDGKQLY,Pour le montage de mon Pc,Pas assez spécialiste pour commenter
321,R2R8YGQLC8ETMJ,France,4,B09MDGKQLY,"Bon processeur, venti-rad à éviter","Excellent processeur qui est supérieur à un i7 de génération 8.Efficace en jeu, mais moins performant sur certains logiciels professionnels, notamment les logiciels dédiés au rendu.Toutefois le venti-rad proposé en série est limite. Monte à plus 3000 rpm à pleine charge ce qui occasionne pas mal de bruit.Le processeur atteint les 80 degrés en phase de stress test, ce qui est correct, mais pas optimum ( il y a 20 degrés de marge avant l arret de sécurité, toutefois même en jeu le processeur atteint rarement les 60%).Investir dans un venti-rad ne sera pas un luxe.Dans le cas où vous utiliseriez quand même de le venti-rad de série, pensez à prendre de la pâte thermique. Intel est assez radin et le peu qui est déposé sur le socle du venti-rad est largement insuffisant."
322,R1QJKXVHBIVKTM,Italy,4,B09MDGKQLY,"Processore Intel ""gaming entry level""","Mi piace come battono i cuori di questo processore, testato su diversi titoli tiene davvero il passo in modo spedito ed elegante così come dimostrano i video vs i5 gen 10 e 11, non è male per il piccolo di casa Intel, al prezzo giusto, che di questi tempi è raro trovare, si consiglia."
323,R2FOV9UE5HSRED,Spain,4,B09MDGKQLY,Excelente custo-benefício,Excelente para todas as tarefas diárias e até para uso mais intensivo como jogos. O ventilador incluído podia ser mais silencioso.
324,RHJBWXTY14QHT,Germany,5,B09LMS4GVV,Gitte Mittelklasse CPU,Gute Mittelklasse CPU. Preis-Leistung ok
325,R1DXFK6TU6MQS1,Japan,1,B09MDJDSGH,返品しました,持ち合わせのパソコンでは使えないのがわかったので返品しました。
326,RXVJZNBNHNM0E,Germany,1,B09MDJDSGH,Service geht anders,Nachdem die erste CPU nur gut 1 Monat funktionierte. Warte ich nun seit über 2 Monaten auf die Garantieabwicklung durch Intel. Sowas habe ich noch nie erlebt. Jetzt bin ich jedenfalls bereit für Ryzen.
327,R6K0CNV28RUJS,France,1,B09MDJDSGH,boite sans processeur juste le ventillateur,
328,R3GZTKCF749691,India,1,B09MDGKQLY,Good Cpu but awful Delivery,"The Processor is Good & Works Fine. But The Delivery was awful, one of the blades of the fan was broken. As i already had another dedicated cpu cooler, i didn't raise a return. I expected Better from Appario. Apart From this the Processor itself works fine."
329,RBWD2RTFO0VU7,India,1,B09MDGKQLY,cpu with broken fan,Cpu stock cooler fan got broken with 1 blade in box was creating noise and virbration in cpu but processor was working fine so thought to replace but if replace it i dont know what i am gonna get with broken cpu chip so i replaced stock cooler with deepcool air cooler now it's working fine please don't buy critical pc parts from Amazon you may end up getting with broken parts worst packing
330,R3DTPQB9DRKSFP,France,1,B09MDGKQLY,recu produit qui ne fonctionne pas,"J'ai vérifié les compatibilités, changé carte mère, puis ram, puis alim ne croyant pas que ca puisse venir du proc.. et pourtant.. il semble bien ce ca soit le cas, j'ai jamais vu ca en 20 ans de montage de pc.. mais bon.. il y a un début a tout, dommage que ca tombe sur moi :S"
331,RGA4P6R8PZRXJ,Brazil,1,B09MDGKQLY,Produto REMANUFATURADO/USADO,Produto usado. Acabei de confirmar com a intel.
332,RP5YZ06I7A8XR,Italy,1,B09MDGKQLY,Pessimo imballaggio,Il pacco è stato spedito tramite GLS e mi sono trovato il contenuto con la scatola mezza rotta.Oltretutto il contenuto che è abbastanza delicato rischiava di rompersi.
333,R22PPZ8AKLIOW8,France,1,B09MDGKQLY,produit reconditionné,"carton arrivé abimé, plus de languette de sécurité, produit clairement reconditionné"
334,R3AREGY5FJ1XHO,India,5,B09MDHZ2YQ,It was either used or displayed item.,We found the unit with dust on it. It was either used or displayed item. So far it works well. Hoping it will meet our expectations with its performance.
335,R2Z6UW24UTB62K,Brazil,5,B09MDHZ2YQ,Muito poderoso,"Muito poderoso, tenho jogado jogos em FULL HD e o processador não passa de 20% de uso."
336,RVVMPY7O5IJNZ,Brazil,5,B09MDHZ2YQ,"Processador Intel Core I7-12700F, 12ª",Bom!
